"ntwk","wyear","state","site_name","ts","start","enddate","latitude","longitude","elev_ft","county","huc","site_id"
"SNOW","1930","OR","Honey-Crooked Cks","","1930-February","1932-December","  42.33","-120.10","   6000","Lake","McDowell Creek (171200070404)","SNOW:20G05"
"SNOW","1930","OR","New Dutchman Flat 2","","1930-April","2004-January","  44.00","-121.70","   6400","Deschutes","Soda Creek (170703010101)","SNOW:21E16"
"SNOW","1930","UT","Buckboard Flat","","1930-April","2100-January","  37.87","-109.45","   8998","San Juan","North Creek-Montezuma Creek (140802030103)","SNOW:09M01"
"SNOW","1930","UT","Daniels-Strawberry","","1930-April","1989-December","  40.30","-111.25","   8000","Wasatch","Willow Creek-Strawberry River (140600040101)","SNOW:11J23"
"SNOW","1930","UT","G.B.R.C. Meadows","","1930-April","2100-January","  39.30","-111.45","   9780","Sanpete","Ephraim Creek (160300040307)","SNOW:11K10"
"SNOW","1930","UT","Gooseberry RS","","1930-April","2100-January","  38.79","-111.69","   8374","Sevier","Gooseberry Creek (160300030405)","SNOW:11L02"
"SNOW","1930","UT","Hewinta G.S.","","1930-April","1989-December","  40.95","-110.48","   9500","Summit","West Fork Smiths Fork (140401070203)","SNOW:10J04"
"SNOW","1930","UT","Huntington-Horseshoe","","1930-April","2100-January","  39.61","-111.30","   9657","Sanpete","Left Fork Huntington Creek (140600090101)","SNOW:11K05"
"SNOW","1930","UT","Indian Canyon","","1930-April","1989-December","  39.90","-110.75","   9100","Wasatch","South Fork Avintaquin Creek (140600040202)","SNOW:10K01"
"SNOW","1930","UT","King's Cabin-Upper","","1930-April","1989-December","  40.72","-109.55","   8730","Uintah","Middle Little Brush Creek (140600100303)","SNOW:09J01"
"SNOW","1930","UT","Monte Cristo R.S.","","1930-April","1993-December","  41.47","-111.50","   8960","Rich","Sheep Creek (160102030201)","SNOW:11H12"
"SNOW","1930","UT","Mosby Mountain","","1930-April","1989-December","  40.62","-109.88","   9500","Uintah","Mosby Sink-Dry Fork (140600100702)","SNOW:09J05"
"SNOW","1930","UT","Redden Mine-Lower","","1930-April","2100-January","  40.67","-111.22","   8500","Summit","Thorn Creek-Beaver Creek (160201010103)","SNOW:11J06"
"SNOW","1930","WA","Rainy Pass","","1930-April","2100-January","  48.52","-120.74","   4780","Chelan","Upper Bridge Creek (170200090101)","SNOW:20A09"
"SNOW","1930","WY","Base Camp","","1930-April","2100-January","  43.95","-110.45","   7030","Teton","Berry Creek (170401010304)","SNOW:10F02"
"SNOW","1929","OR","Aneroid Lake #1","","1929-January","1978-December","  45.22","-117.20","   7480","Wallowa","West Fork Wallowa River-Wallowa River (170601050101)","SNOW:17D01"
"SNOW","1929","OR","Annie Spring Rev","","1929-February","2008-January","  42.87","-122.17","   6020","Klamath","Upper Annie Creek (180102030101)","SNOW:22G06"
"SNOW","1929","OR","Arbuckle Mountain","","1929-February","2007-January","  45.18","-119.25","   5400","Morrow","Upper Fivemile Creek (170702020604)","SNOW:19D02"
"SNOW","1929","OR","Bear Creek, Head Of","","1929-February","1933-December","  42.72","-120.73","   5500","Lake","Wooley Creek-Frontal Summer Lake (171200051405)","SNOW:20G03"
"SNOW","1929","OR","Bear Valley nr Seneca","","1929-March","1935-December","  44.22","-119.02","   4800","Grant","Van Aspen Creek-Silvies River (171200020105)","SNOW:19E08"
"SNOW","1929","OR","Billie Creek Divide","","1929-February","1983-December","  42.42","-122.27","   5300","Jackson","Seldom Creek (180102030201)","SNOW:22G13"
"SNOW","1929","OR","Blue Mountain Springs","","1929-April","2003-May","  44.25","-118.50","   5900","Baker","Summit Creek (170501160104)","SNOW:18E16"
"SNOW","1929","OR","Brooks Meadow","","1929-February","1997-December","  45.40","-121.50","   4300","Hood River","Upper Eightmile Creek (170701050201)","SNOW:21D06"
"SNOW","1929","OR","Cascade Summit","","1929-January","2002-May","  43.58","-122.02","   4880","Deschutes","Upper Odell Creek (170703010201)","SNOW:22F03"
"SNOW","1929","OR","Diamond Lake Pp&amp;l","","1929-January","1951-February","  43.17","-122.08","   5200","Douglas","Lake Creek (171003010204)","SNOW:22F44"
"SNOW","1929","OR","Eldorado Summit","","1929-February","1935-December","  44.30","-118.07","   4660","Malheur","North Willow Creek (170501190101)","SNOW:18E17"
"SNOW","1929","OR","Hyatt Prairie Reservoir","","1929-January","2003-May","  42.18","-122.47","   4900","Jackson","Keene Creek (180102060405)","SNOW:22G16"
"SNOW","1929","OR","Idlewild Camp","","1929-February","1975-December","  43.77","-118.97","   5200","Harney","Lower Poison Creek (171200010102)","SNOW:18F03"
"SNOW","1929","OR","Idlewild Camp","","1929-February","1932-May","  43.77","-118.98","   5200","Harney","Lower Poison Creek (171200010102)","SNOW:18F02"
"SNOW","1929","OR","Minor's Basin","","1929-February","1975-December","  45.33","-117.75","   5500","Wallowa","Upper Indian Creek (170601040901)","SNOW:17D04"
"SNOW","1929","OR","Old Sheep Camp","","1929-February","1935-December","  44.77","-118.08","   5000","Baker","Deer Creek (170502030105)","SNOW:18E04"
"SNOW","1929","OR","Paxton's Camp","","1929-February","1932-December","  45.78","-117.95","   4500","Umatilla","Little Lookingglass Creek (170601041002)","SNOW:18D02"
"SNOW","1929","OR","Quartz Mountain","","1929-February","1993-December","  42.27","-120.78","   5320","Lake","Dent Creek-Drews Creek (180200010102)","SNOW:20G06"
"SNOW","1929","OR","Tipton","","1929-February","2003-March","  44.67","-118.37","   5100","Baker","Patrick Creek-North Fork Burnt River (170502020103)","SNOW:18E09"
"SNOW","1929","OR","Unit Lake","","1929-February","1931-December","  45.45","-117.57","   7100","Wallowa","Lower Bear Creek (170601050402)","SNOW:17D03"
"SNOW","1929","OR","Yamsey Mountain","","1929-February","1934-December","  42.98","-119.97","   6500","Klamath","Rehart Canyon-Alkali Lake (171200051704)","SNOW:21G01"
"SNOW","1929","UT","Smith &amp; Morehouse","","1929-April","1989-December","  40.80","-111.08","   7600","Summit","Moffit Creek-Weber River (160201010203)","SNOW:11J04"
"SNOW","1928","CA","Mammoth","","1928-March","2100-January","  37.62","-118.99","   8300","Mono","Mammoth Creek (180901020204)","SNOW:MMT"
"SNOW","1928","CA","Mammoth Pass","","1928-March","2100-January","  37.61","-119.03","   9300","Mono","Mammoth Creek (180901020204)","SNOW:MAM"
"SNOW","1928","CA","Minarets 2","","1928-March","2100-January","  37.66","-119.02","   9000","Mono","Dry Creek (180901020202)","SNOW:MN2"
"SNOW","1928","ID","Above Burke Disc","","1928-March","1991-December","  47.53","-115.78","   4100","Shoshone","Canyon Creek-Upper South Fork Coeur d'Alene River (170103020102)","SNOW:15B08"
"SNOW","1928","ID","Kellogg Peak","","1928-March","2100-January","  47.50","-116.12","   5560","Shoshone","Bear Creek-South Fork Coeur d'Alene River (170103020303)","SNOW:16B05"
"SNOW","1928","OR","Elk Pass nr Elk Lake","","1928-April","1932-December","  44.03","-121.80","   6550","Deschutes","Quinn Creek (170703010102)","SNOW:21F01"
"SNOW","1928","OR","Emigrant Springs","","1928-April","2002-May","  45.55","-118.45","   3930","Umatilla","Iskuulpa Creek (170701030501)","SNOW:18D04"
"SNOW","1928","OR","Meacham","","1928-April","2014-January","  45.46","-118.39","   4320","Umatilla","Beaver Creek-Meacham Creek (170701030201)","SNOW:18D05"
"SNOW","1928","OR","Ochoco Meadows","","1928-April","2100-January","  44.43","-120.34","   5190","Crook","Headwaters Ochoco Creek (170703050201)","SNOW:20E02"
"SNOW","1928","OR","Summit Lake","","1928-April","1976-December","  43.47","-122.05","   5600","Klamath","Crescent Lake (170703020204)","SNOW:22F14"
"SNOW","1928","OR","Three Creeks Meadow","","1928-April","2002-May","  44.15","-121.63","   5650","Deschutes","Three Creek (170703010601)","SNOW:21E13"
"SNOW","1928","UT","Mammoth-Cottonwood","","1928-April","1992-December","  39.68","-111.32","   8800","Sanpete","Cottonwood Canyon-San Pitch River (160300040203)","SNOW:11K03"
"SNOW","1928","WA","Lyman Lake","","1928-April","2100-January","  48.20","-120.92","   5900","Chelan","Upper Railroad Creek (170200090203)","SNOW:20A23"
"SNOW","1928","WA","Park Creek Ridge","","1928-April","2014-May","  48.44","-120.91","   4600","Chelan","Park Creek-Stehekin River (170200090106)","SNOW:20A12"
"SNOW","1928","WA","Petersons Am","(AIR)","1928-April","1978-December","  48.47","-120.72","   3730","Chelan","Upper Bridge Creek (170200090101)","SNOW:20A16"
"SNOW","1927","CA","Bowman Lake","","1927-March","2100-January","  39.46","-120.60","   5650","Nevada","Canyon Creek (180201250603)","SNOW:BOM"
"SNOW","1927","CA","English Mountain","","1927-April","2100-January","  39.44","-120.53","   7100","Nevada","Jackson Meadows Reservoir-Middle Yuba River (180201250502)","SNOW:ENM"
"SNOW","1927","CA","Findley Peak","","1927-April","2100-January","  39.47","-120.57","   6500","Nevada","Canyon Creek (180201250603)","SNOW:FNP"
"SNOW","1927","CA","Gem Lake","","1927-January","2100-January","  37.75","-119.16","   9150","Mono","Grant Lake-Rush Creek (180901010301)","SNOW:GML"
"SNOW","1927","CA","Lake Spaulding","","1927-April","2100-January","  39.32","-120.64","   5200","Nevada","Fall Creek-South Yuba River (180201250604)","SNOW:SPD"
"SNOW","1927","CA","Upper Burnt Corral","","1927-May","2100-January","  37.18","-118.94","   9700","Fresno","Post Corral Creek-North Fork Kings River (180300100603)","SNOW:UBC"
"SNOW","1927","OR","Beatty Pp&amp;l","","1927-January","1971-December","  42.42","-122.27","   4300","Klamath","Seldom Creek (180102030201)","SNOW:21G10"
"SNOW","1927","OR","Chiloquin","","1927-January","2009-February","  42.58","-121.85","   4190","Klamath","Crystal Castle Spring-Sprague River (180102020715)","SNOW:21G07"
"SNOW","1927","OR","Lk Of The Woods Ppl","","1927-January","1951-April","  42.25","-122.25","   4960","Klamath","Johnson Creek (180102060403)","SNOW:22G42"
"SNOW","1927","OR","Rocky Point Pp&amp;l","","1927-January","1942-December","  42.50","-122.17","   4150","Klamath","Upper Fourmile Creek (180102030202)","SNOW:21G13"
"SNOW","1927","UT","Panguitch Lake","","1927-April","1996-December","  37.70","-112.65","   8270","Garfield","Ipson Creek (160300010402)","SNOW:12M07"
"SNOW","1927","UT","Webster Flat","","1927-April","1989-December","  37.58","-112.90","   9200","Iron","Crow Creek-Coal Creek (160300060306)","SNOW:12M03"
"SNOW","1927","WA","Cloudy Pass AM","(AIR)","1927-April","2100-January","  48.21","-120.92","   6500","Chelan","Upper Railroad Creek (170200090203)","SNOW:20A22"
"SNOW","1927","WA","Greenwood Flat Am","(AIR)","1927-April","1977-December","  48.22","-120.83","   3540","Chelan","Upper Railroad Creek (170200090203)","SNOW:20A25"
"SNOW","1927","WA","Little Meadows AM","(AIR)","1927-April","2100-January","  48.20","-120.90","   5227","Chelan","Upper Railroad Creek (170200090203)","SNOW:20A24"
"SNOW","1927","WA","Park Creek Flat Am","(AIR)","1927-April","1980-December","  48.43","-120.92","   2220","Chelan","Headwaters Stehekin River (170200090104)","SNOW:20A13"
"SNOW","1926","CA","Big Pine Creek 1","","1926-April","2100-January","  37.13","-118.48","  10000","Inyo","Big Pine Creek (180901020709)","SNOW:BP1"
"SNOW","1926","CA","Big Pine Creek 2","","1926-April","2100-January","  37.13","-118.47","   9700","Inyo","Big Pine Creek (180901020709)","SNOW:BP2"
"SNOW","1926","CA","Big Pine Creek 3","","1926-April","2100-January","  37.13","-118.47","   9800","Inyo","Big Pine Creek (180901020709)","SNOW:BP3"
"SNOW","1926","CA","Cottonwood Lakes 1","","1926-April","2100-January","  36.48","-118.18","  10150","Inyo","Upper Cottonwood Creek (180901030404)","SNOW:CW1"
"SNOW","1926","CA","Cottonwood Lakes 2","","1926-April","2012-June","  36.48","-118.22","  11100","Inyo","Upper Cottonwood Creek (180901030404)","SNOW:CW2"
"SNOW","1926","CA","Dana Meadows","","1926-January","2100-January","  37.90","-119.26","   9800","Tuolumne","Dana Fork (180400090102)","SNOW:DAN"
"SNOW","1926","CA","Ellery Lake","","1926-January","2100-January","  37.94","-119.25","   9600","Mono","Lee Vining Creek-Frontal Mono Lake (180901010401)","SNOW:ELL"
"SNOW","1926","CA","Rock Creek 1","","1926-April","2100-January","  37.49","-118.72","   8700","Mono","Upper Rock Creek (180901020301)","SNOW:RC1"
"SNOW","1926","CA","Rock Creek 2","","1926-April","2100-January","  37.47","-118.72","   9050","Mono","Upper Rock Creek (180901020301)","SNOW:RC2"
"SNOW","1926","CA","Rock Creek 3","","1926-April","2100-January","  37.45","-118.74","  10000","Inyo","Upper Rock Creek (180901020301)","SNOW:RC3"
"SNOW","1926","CA","Saddlebag Lake","","1926-January","2100-January","  37.96","-119.27","   9750","Mono","Lee Vining Creek-Frontal Mono Lake (180901010401)","SNOW:SDL"
"SNOW","1926","CA","Sawmill","","1926-May","2100-January","  37.16","-118.56","  10200","Inyo","South Fork Bishop Creek (180901020601)","SNOW:SWM"
"SNOW","1926","CA","Tioga Pass","","1926-March","2100-January","  37.92","-119.25","   9800","Mono","Lee Vining Creek-Frontal Mono Lake (180901010401)","SNOW:19M01"
"SNOW","1926","ID","Above Roland","","1926-March","2100-January","  47.39","-115.66","   4347","Shoshone","Loop Creek (170103040201)","SNOW:15B07"
"SNOW","1926","ID","Below Roland","","1926-March","1996-December","  47.38","-115.67","   3920","Shoshone","Loop Creek (170103040201)","SNOW:15B06"
"SNOW","1925","CA","Cisco","","1925-February","2100-January","  39.30","-120.54","   5900","Placer","Rattlesnake Creek-South Yuba River (180201250602)","SNOW:CCO"
"SNOW","1925","CA","Panther Meadow","","1925-March","2100-January","  36.59","-118.72","   8600","Tulare","Lower Marble Fork Kaweah River (180300070402)","SNOW:PTM"
"SNOW","1925","CA","Webber Lake","","1925-April","2100-January","  39.48","-120.43","   7000","Sierra","Webber Lake-Little Truckee River (160501020101)","SNOW:20K02"
"SNOW","1925","CA","Willow Flat","","1925-April","2100-January","  38.26","-119.46","   8231","Mono","Upper Little Walker River (160503020103)","SNOW:19L09"
"SNOW","1924","ID","Franklin Basin","","1924-April","1993-December","  42.05","-111.62","   8040","Franklin","Upper Cub River (160102020501)","SNOW:11G08"
"SNOW","1924","UT","Tony Grove Ranger Station","","1924-April","2100-January","  41.88","-111.57","   6250","Cache","Tony Grove Creek (160102030304)","SNOW:11H03"
"SNOW","1923","CA","Leavitt Meadows","","1923-April","1990-December","  38.33","-119.55","   7200","Mono","Wolf Creek-West Walker River (160503020105)","SNOW:19L08"
"SNOW","1922","CA","Center Mountain","","1922-April","1988-December","  38.15","-119.47","   9400","Mono","Buckeye Creek (160503010109)","SNOW:19L12"
"SNOW","1922","CA","Webber Peak","","1922-May","2100-January","  39.48","-120.44","   7800","Sierra","Pass Creek (180201250501)","SNOW:20K01"
"SNOW","1922","MT","Iceberg Lake No 3","","1922-May","2100-January","  48.82","-113.71","   5600","Glacier","Swiftcurrent Lake (090400010201)","SNOW:13A03"
"SNOW","1922","MT","Mount Allen No 7","","1922-May","2100-January","  48.76","-113.69","   5700","Glacier","Swiftcurrent Lake (090400010201)","SNOW:13A07"
"SNOW","1922","MT","Piegan Pass No 6","","1922-May","2100-January","  48.77","-113.69","   5500","Glacier","Swiftcurrent Lake (090400010201)","SNOW:13A06"
"SNOW","1922","NV","Lamoille #1","","1922-March","2100-January","  40.66","-115.43","   7364","Elko","Thomas Creek-Lamoille Creek (160401010607)","SNOW:15J04"
"SNOW","1921","ID","Fourth Of July Summit","","1921-February","2100-January","  47.62","-116.52","   3140","Kootenai","Fourth of July Creek (170103030102)","SNOW:16B03"
"SNOW","1921","ID","Lookout","","1921-March","1993-December","  47.45","-115.70","   5140","Shoshone","Clark Fork River-Thompson Creek (170102040701)","SNOW:15B02"
"SNOW","1921","ID","Roland Summit","","1921-March","2100-January","  47.39","-115.65","   5353","Shoshone","Loop Creek (170103040201)","SNOW:15B05"
"SNOW","1921","ID","Sherwin","","1921-March","1992-December","  46.95","-116.33","   3200","Latah","West Fork St Maries River (170103040703)","SNOW:16C01"
"SNOW","1921","ID","Sunset","","1921-March","1998-December","  47.55","-115.82","   5540","Shoshone","Canyon Creek-Upper South Fork Coeur d'Alene River (170103020102)","SNOW:15B09"
"SNOW","1921","NV","Jack Creek, Lower","","1921-April","2100-January","  41.53","-116.03","   6800","Elko","Upper Harrington Creek (170501050201)","SNOW:16H01"
"SNOW","1920","CA","Meadow Lake","","1920-April","2100-January","  39.42","-120.51","   7200","Nevada","Fordyce Creek (180201250601)","SNOW:MWL"
"SNOW","1919","CA","Red Mountain","","1919-April","2100-January","  39.34","-120.51","   7200","Nevada","Rattlesnake Creek-South Yuba River (180201250602)","SNOW:RDM"
"SNOW","1919","NV","Big Bend","","1919-May","2012-March","  41.77","-115.72","   6700","Elko","Tennessee Creek-Meadow Creek (170501020205)","SNOW:15H04"
"SNOW","1919","NV","Harrison Pass #1","","1919-April","2100-January","  40.32","-115.56","   6600","Elko","Corral Creek (160401030401)","SNOW:15J10"
"SNOW","1919","WY","Arizona","","1919-January","1993-June","  43.98","-110.65","   6820","Teton","Arizona Creek (170401010405)","SNOW:10F01"
"SNOW","1919","WY","Aster Creek","","1919-January","2100-January","  44.27","-110.63","   7750","Teton","Basin Creek-Snake River (170401010104)","SNOW:10E08"
